id,latitude,longitude,heading,route_id,predictable,seconds_since_report,run_id,time,time_adjusted
4151,34.044147,-118.296089,255.0,33,True,18,33_575_1,2022-02-22 10:27:48,2022-02-22 10:27:30
8312,34.004494,-118.431885,45.0,33,True,122,33_589_0,2022-02-22 10:27:48,2022-02-22 10:25:46
8114,34.023659,-118.398094,45.0,33,True,122,33_593_0,2022-02-22 10:27:48,2022-02-22 10:25:46
4079,34.046677,-118.337059,90.0,33,True,175,33_593_0,2022-02-22 10:27:48,2022-02-22 10:24:53
8159,34.057621,-118.230927,21.0,33,True,279,33_575_1,2022-02-22 10:27:48,2022-02-22 10:23:09
4191,34.043297,-118.24807,-4.0,33,False,18,nan,2022-02-22 10:27:48,2022-02-22 10:27:30
8274,33.993851,-118.452957,45.0,33,True,201,33_575_1,2022-02-22 10:27:48,2022-02-22 10:24:27
8303,34.043762,-118.284515,112.0,33,True,122,33_589_0,2022-02-22 10:27:48,2022-02-22 10:25:46
8269,34.0519869,-118.243607,30.0,33,True,96,33_589_0,2022-02-22 10:27:48,2022-02-22 10:26:12
8140,34.01178,-118.419365,225.0,33,True,70,33_575_1,2022-02-22 10:27:48,2022-02-22 10:26:38
3984,34.0276179,-118.391701,225.0,33,True,44,33_574_1,2022-02-22 10:27:48,2022-02-22 10:27:04
3985,34.045055,-118.251411,60.0,33,True,96,33_574_1,2022-02-22 10:27:48,2022-02-22 10:26:12
3944,33.994041,-118.476006,220.0,33,True,44,33_593_0,2022-02-22 10:27:48,2022-02-22 10:27:04
3967,34.035347,-118.2658,120.0,33,True,148,33_593_0,2022-02-22 10:27:48,2022-02-22 10:25:20
8299,34.038235,-118.372429,45.0,33,True,54,33_589_0,2022-02-22 10:27:58,2022-02-22 10:27:04
4172,34.047173,-118.346664,-4.0,33,False,54,nan,2022-02-22 10:27:58,2022-02-22 10:27:04
4151,34.044147,-118.296089,255.0,33,True,27,33_575_1,2022-02-22 10:27:58,2022-02-22 10:27:31
8312,34.004494,-118.431885,45.0,33,True,132,33_589_0,2022-02-22 10:27:58,2022-02-22 10:25:46
8114,34.023659,-118.398094,45.0,33,True,132,33_593_0,2022-02-22 10:27:58,2022-02-22 10:25:46
4079,34.046677,-118.337059,90.0,33,True,184,33_593_0,2022-02-22 10:27:58,2022-02-22 10:24:54
8159,34.057621,-118.230927,21.0,33,True,288,33_575_1,2022-02-22 10:27:58,2022-02-22 10:23:10
4191,34.043297,-118.24807,-4.0,33,False,27,nan,2022-02-22 10:27:58,2022-02-22 10:27:31
8274,33.993851,-118.452957,45.0,33,True,210,33_575_1,2022-02-22 10:27:58,2022-02-22 10:24:28
8303,34.043762,-118.284515,112.0,33,True,132,33_589_0,2022-02-22 10:27:58,2022-02-22 10:25:46
8269,34.0519869,-118.243607,30.0,33,True,106,33_589_0,2022-02-22 10:27:58,2022-02-22 10:26:12
8140,34.01178,-118.419365,225.0,33,True,80,33_575_1,2022-02-22 10:27:58,2022-02-22 10:26:38
3984,34.0276179,-118.391701,225.0,33,True,54,33_574_1,2022-02-22 10:27:58,2022-02-22 10:27:04
3985,34.045055,-118.251411,60.0,33,True,106,33_574_1,2022-02-22 10:27:58,2022-02-22 10:26:12
3944,33.994041,-118.476006,220.0,33,True,54,33_593_0,2022-02-22 10:27:58,2022-02-22 10:27:04
3967,34.035347,-118.2658,120.0,33,True,158,33_593_0,2022-02-22 10:27:58,2022-02-22 10:25:20
8299,34.038235,-118.372429,45.0,33,True,64,33_589_0,2022-02-22 10:28:08,2022-02-22 10:27:04
4172,34.047173,-118.346664,-4.0,33,False,64,nan,2022-02-22 10:28:08,2022-02-22 10:27:04
4151,34.044147,-118.296089,255.0,33,True,38,33_575_1,2022-02-22 10:28:08,2022-02-22 10:27:30
8312,34.004494,-118.431885,45.0,33,True,143,33_589_0,2022-02-22 10:28:08,2022-02-22 10:25:45
8136,33.997013,-118.478661,135.0,33,True,12,33_589_0,2022-02-22 10:28:08,2022-02-22 10:27:56
8114,34.023659,-118.398094,45.0,33,True,143,33_593_0,2022-02-22 10:28:08,2022-02-22 10:25:45
4079,34.044395,-118.327751,105.0,33,True,12,33_593_0,2022-02-22 10:28:08,2022-02-22 10:27:56
8159,34.057621,-118.230927,21.0,33,True,299,33_575_1,2022-02-22 10:28:08,2022-02-22 10:23:09
4191,34.043297,-118.24807,-4.0,33,False,38,nan,2022-02-22 10:28:08,2022-02-22 10:27:30
8274,33.993851,-118.452957,45.0,33,True,221,33_575_1,2022-02-22 10:28:08,2022-02-22 10:24:27
8303,34.043762,-118.284515,112.0,33,True,143,33_589_0,2022-02-22 10:28:08,2022-02-22 10:25:45
8269,34.0519869,-118.243607,30.0,33,True,117,33_589_0,2022-02-22 10:28:08,2022-02-22 10:26:11
8140,34.01178,-118.419365,225.0,33,True,91,33_575_1,2022-02-22 10:28:08,2022-02-22 10:26:37
3984,34.0276179,-118.391701,225.0,33,True,64,33_574_1,2022-02-22 10:28:08,2022-02-22 10:27:04
3985,34.043736,-118.253151,219.0,33,True,12,33_574_1,2022-02-22 10:28:08,2022-02-22 10:27:56
3944,33.994041,-118.476006,220.0,33,True,64,33_593_0,2022-02-22 10:28:08,2022-02-22 10:27:04
3967,34.034248,-118.263832,124.0,33,True,12,33_593_0,2022-02-22 10:28:08,2022-02-22 10:27:56
8299,34.038235,-118.372429,45.0,33,True,74,33_589_0,2022-02-22 10:28:19,2022-02-22 10:27:05
4172,34.047173,-118.346664,-4.0,33,False,74,nan,2022-02-22 10:28:19,2022-02-22 10:27:05
4151,34.044147,-118.296089,255.0,33,True,48,33_575_1,2022-02-22 10:28:19,2022-02-22 10:27:31
8312,34.004494,-118.431885,45.0,33,True,152,33_589_0,2022-02-22 10:28:19,2022-02-22 10:25:47
8136,33.997013,-118.478661,135.0,33,True,22,33_589_0,2022-02-22 10:28:19,2022-02-22 10:27:57
8114,34.023659,-118.398094,45.0,33,True,152,33_593_0,2022-02-22 10:28:19,2022-02-22 10:25:47
4079,34.044395,-118.327751,105.0,33,True,22,33_593_0,2022-02-22 10:28:19,2022-02-22 10:27:57
4191,34.043297,-118.24807,-4.0,33,False,48,nan,2022-02-22 10:28:19,2022-02-22 10:27:31
8274,33.993851,-118.452957,45.0,33,True,231,33_575_1,2022-02-22 10:28:19,2022-02-22 10:24:28
8303,34.043762,-118.284515,112.0,33,True,152,33_589_0,2022-02-22 10:28:19,2022-02-22 10:25:47
8269,34.0519869,-118.243607,30.0,33,True,126,33_589_0,2022-02-22 10:28:19,2022-02-22 10:26:13
8140,34.01178,-118.419365,225.0,33,True,100,33_575_1,2022-02-22 10:28:19,2022-02-22 10:26:39
3984,34.0276179,-118.391701,225.0,33,True,74,33_574_1,2022-02-22 10:28:19,2022-02-22 10:27:05
3985,34.043736,-118.253151,219.0,33,True,22,33_574_1,2022-02-22 10:28:19,2022-02-22 10:27:57
3944,33.994041,-118.476006,220.0,33,True,74,33_593_0,2022-02-22 10:28:19,2022-02-22 10:27:05
3967,34.034248,-118.263832,124.0,33,True,22,33_593_0,2022-02-22 10:28:19,2022-02-22 10:27:57
8299,34.038235,-118.372429,45.0,33,True,85,33_589_0,2022-02-22 10:28:29,2022-02-22 10:27:04
4172,34.047173,-118.346664,-4.0,33,False,85,nan,2022-02-22 10:28:29,2022-02-22 10:27:04
4151,34.044147,-118.296089,255.0,33,True,59,33_575_1,2022-02-22 10:28:29,2022-02-22 10:27:30
8312,34.004494,-118.431885,45.0,33,True,163,33_589_0,2022-02-22 10:28:29,2022-02-22 10:25:46
8136,33.997013,-118.478661,135.0,33,True,33,33_589_0,2022-02-22 10:28:29,2022-02-22 10:27:56
8114,34.027924,-118.390617,56.0,33,True,6,33_593_0,2022-02-22 10:28:29,2022-02-22 10:28:23
4079,34.044395,-118.327751,105.0,33,True,33,33_593_0,2022-02-22 10:28:29,2022-02-22 10:27:56
4191,34.043297,-118.24807,-4.0,33,False,59,nan,2022-02-22 10:28:29,2022-02-22 10:27:30
8274,33.993851,-118.452957,45.0,33,True,242,33_575_1,2022-02-22 10:28:29,2022-02-22 10:24:27
8146,34.056992,-118.231216,276.0,33,True,6,33_575_1,2022-02-22 10:28:29,2022-02-22 10:28:23
8303,34.038345,-118.272255,105.0,33,True,6,33_589_0,2022-02-22 10:28:29,2022-02-22 10:28:23
8269,34.0519869,-118.243607,30.0,33,True,137,33_589_0,2022-02-22 10:28:29,2022-02-22 10:26:12
8140,34.01178,-118.419365,225.0,33,True,111,33_575_1,2022-02-22 10:28:29,2022-02-22 10:26:38
3984,34.0276179,-118.391701,225.0,33,True,85,33_574_1,2022-02-22 10:28:29,2022-02-22 10:27:04
3985,34.043736,-118.253151,219.0,33,True,33,33_574_1,2022-02-22 10:28:29,2022-02-22 10:27:56
3944,33.994041,-118.476006,220.0,33,True,85,33_593_0,2022-02-22 10:28:29,2022-02-22 10:27:04
3967,34.034248,-118.263832,124.0,33,True,33,33_593_0,2022-02-22 10:28:29,2022-02-22 10:27:56
8299,34.038235,-118.372429,45.0,33,True,95,33_589_0,2022-02-22 10:28:39,2022-02-22 10:27:04
4172,34.047173,-118.346664,-4.0,33,False,95,nan,2022-02-22 10:28:39,2022-02-22 10:27:04
4151,34.044147,-118.296089,255.0,33,True,69,33_575_1,2022-02-22 10:28:39,2022-02-22 10:27:30
8312,34.004494,-118.431885,45.0,33,True,173,33_589_0,2022-02-22 10:28:39,2022-02-22 10:25:46
8136,33.997013,-118.478661,135.0,33,True,43,33_589_0,2022-02-22 10:28:39,2022-02-22 10:27:56
8114,34.027924,-118.390617,56.0,33,True,17,33_593_0,2022-02-22 10:28:39,2022-02-22 10:28:22
4079,34.044395,-118.327751,105.0,33,True,43,33_593_0,2022-02-22 10:28:39,2022-02-22 10:27:56
4191,34.043297,-118.24807,-4.0,33,False,69,nan,2022-02-22 10:28:39,2022-02-22 10:27:30
8274,33.993851,-118.452957,45.0,33,True,252,33_575_1,2022-02-22 10:28:39,2022-02-22 10:24:27
8146,34.056992,-118.231216,276.0,33,True,17,33_575_1,2022-02-22 10:28:39,2022-02-22 10:28:22
8303,34.038345,-118.272255,105.0,33,True,17,33_589_0,2022-02-22 10:28:39,2022-02-22 10:28:22
8269,34.0519869,-118.243607,30.0,33,True,147,33_589_0,2022-02-22 10:28:39,2022-02-22 10:26:12
8140,34.01178,-118.419365,225.0,33,True,121,33_575_1,2022-02-22 10:28:39,2022-02-22 10:26:38
3984,34.0276179,-118.391701,225.0,33,True,95,33_574_1,2022-02-22 10:28:39,2022-02-22 10:27:04
3985,34.043736,-118.253151,219.0,33,True,43,33_574_1,2022-02-22 10:28:39,2022-02-22 10:27:56
3944,33.994041,-118.476006,220.0,33,True,95,33_593_0,2022-02-22 10:28:39,2022-02-22 10:27:04
3967,34.034248,-118.263832,124.0,33,True,43,33_593_0,2022-02-22 10:28:39,2022-02-22 10:27:56
8299,34.038235,-118.372429,45.0,33,True,98,33_589_0,2022-02-22 10:28:49,2022-02-22 10:27:11
4172,34.047173,-118.346664,-4.0,33,False,98,nan,2022-02-22 10:28:49,2022-02-22 10:27:11
4151,34.044147,-118.296089,255.0,33,True,72,33_575_1,2022-02-22 10:28:49,2022-02-22 10:27:37
8312,34.004494,-118.431885,45.0,33,True,176,33_589_0,2022-02-22 10:28:49,2022-02-22 10:25:53
8136,33.997013,-118.478661,135.0,33,True,46,33_589_0,2022-02-22 10:28:49,2022-02-22 10:28:03
8114,34.027924,-118.390617,56.0,33,True,19,33_593_0,2022-02-22 10:28:49,2022-02-22 10:28:30
4079,34.044395,-118.327751,105.0,33,True,46,33_593_0,2022-02-22 10:28:49,2022-02-22 10:28:03
4191,34.043297,-118.24807,-4.0,33,False,72,nan,2022-02-22 10:28:49,2022-02-22 10:27:37
8274,33.993851,-118.452957,45.0,33,True,255,33_575_1,2022-02-22 10:28:49,2022-02-22 10:24:34
8146,34.056992,-118.231216,276.0,33,True,19,33_575_1,2022-02-22 10:28:49,2022-02-22 10:28:30
8303,34.038345,-118.272255,105.0,33,True,19,33_589_0,2022-02-22 10:28:49,2022-02-22 10:28:30
8269,34.0519869,-118.243607,30.0,33,True,150,33_589_0,2022-02-22 10:28:49,2022-02-22 10:26:19
8140,34.01178,-118.419365,225.0,33,True,124,33_575_1,2022-02-22 10:28:49,2022-02-22 10:26:45
3984,34.0276179,-118.391701,225.0,33,True,98,33_574_1,2022-02-22 10:28:49,2022-02-22 10:27:11
3985,34.043736,-118.253151,219.0,33,True,46,33_574_1,2022-02-22 10:28:49,2022-02-22 10:28:03
3944,33.994041,-118.476006,220.0,33,True,98,33_593_0,2022-02-22 10:28:49,2022-02-22 10:27:11
3967,34.034248,-118.263832,124.0,33,True,46,33_593_0,2022-02-22 10:28:49,2022-02-22 10:28:03
8299,34.039665,-118.369804,30.0,33,True,11,33_589_0,2022-02-22 10:28:59,2022-02-22 10:28:48
4172,34.047173,-118.346664,-4.0,33,False,115,nan,2022-02-22 10:28:59,2022-02-22 10:27:04
4151,34.044147,-118.296089,255.0,33,True,89,33_575_1,2022-02-22 10:28:59,2022-02-22 10:27:30
8312,34.004494,-118.431885,45.0,33,True,194,33_589_0,2022-02-22 10:28:59,2022-02-22 10:25:45
8136,33.997013,-118.478661,135.0,33,True,63,33_589_0,2022-02-22 10:28:59,2022-02-22 10:27:56
8114,34.027924,-118.390617,56.0,33,True,37,33_593_0,2022-02-22 10:28:59,2022-02-22 10:28:22
4079,34.044395,-118.327751,105.0,33,True,63,33_593_0,2022-02-22 10:28:59,2022-02-22 10:27:56
4191,34.043297,-118.24807,-4.0,33,False,89,nan,2022-02-22 10:28:59,2022-02-22 10:27:30
8274,33.993851,-118.452957,45.0,33,True,272,33_575_1,2022-02-22 10:28:59,2022-02-22 10:24:27
4093,33.993519,-118.454041,225.0,33,True,11,33_574_1,2022-02-22 10:28:59,2022-02-22 10:28:48
8146,34.056992,-118.231216,276.0,33,True,37,33_575_1,2022-02-22 10:28:59,2022-02-22 10:28:22
8303,34.038345,-118.272255,105.0,33,True,37,33_589_0,2022-02-22 10:28:59,2022-02-22 10:28:22
8269,34.057705,-118.236137,105.0,33,True,11,33_589_0,2022-02-22 10:28:59,2022-02-22 10:28:48
8140,34.01178,-118.419365,225.0,33,True,142,33_575_1,2022-02-22 10:28:59,2022-02-22 10:26:37
3984,34.0276179,-118.391701,225.0,33,True,115,33_574_1,2022-02-22 10:28:59,2022-02-22 10:27:04
3985,34.042496,-118.254166,219.0,33,True,11,33_574_1,2022-02-22 10:28:59,2022-02-22 10:28:48
3944,33.994041,-118.476006,220.0,33,True,115,33_593_0,2022-02-22 10:28:59,2022-02-22 10:27:04
3967,34.034248,-118.263832,124.0,33,True,63,33_593_0,2022-02-22 10:28:59,2022-02-22 10:27:56
8299,34.039665,-118.369804,30.0,33,True,14,33_589_0,2022-02-22 10:29:10,2022-02-22 10:28:56
4172,34.047173,-118.346664,-4.0,33,False,118,nan,2022-02-22 10:29:10,2022-02-22 10:27:12
4151,34.044147,-118.296089,255.0,33,True,92,33_575_1,2022-02-22 10:29:10,2022-02-22 10:27:38
8312,34.004494,-118.431885,45.0,33,True,197,33_589_0,2022-02-22 10:29:10,2022-02-22 10:25:53
8136,33.997013,-118.478661,135.0,33,True,66,33_589_0,2022-02-22 10:29:10,2022-02-22 10:28:04
8114,34.027924,-118.390617,56.0,33,True,40,33_593_0,2022-02-22 10:29:10,2022-02-22 10:28:30
4079,34.044395,-118.327751,105.0,33,True,66,33_593_0,2022-02-22 10:29:10,2022-02-22 10:28:04
4191,34.043297,-118.24807,-4.0,33,False,92,nan,2022-02-22 10:29:10,2022-02-22 10:27:38
8274,33.993851,-118.452957,45.0,33,True,275,33_575_1,2022-02-22 10:29:10,2022-02-22 10:24:35
4093,33.993519,-118.454041,225.0,33,True,14,33_574_1,2022-02-22 10:29:10,2022-02-22 10:28:56
8146,34.056992,-118.231216,276.0,33,True,40,33_575_1,2022-02-22 10:29:10,2022-02-22 10:28:30
8303,34.038345,-118.272255,105.0,33,True,40,33_589_0,2022-02-22 10:29:10,2022-02-22 10:28:30
8269,34.057705,-118.236137,105.0,33,True,14,33_589_0,2022-02-22 10:29:10,2022-02-22 10:28:56
8140,34.01178,-118.419365,225.0,33,True,144,33_575_1,2022-02-22 10:29:10,2022-02-22 10:26:46
3984,34.0276179,-118.391701,225.0,33,True,118,33_574_1,2022-02-22 10:29:10,2022-02-22 10:27:12
3985,34.042496,-118.254166,219.0,33,True,14,33_574_1,2022-02-22 10:29:10,2022-02-22 10:28:56
3944,33.994041,-118.476006,220.0,33,True,118,33_593_0,2022-02-22 10:29:10,2022-02-22 10:27:12
3967,34.034248,-118.263832,124.0,33,True,66,33_593_0,2022-02-22 10:29:10,2022-02-22 10:28:04
8299,34.039665,-118.369804,30.0,33,True,31,33_589_0,2022-02-22 10:29:20,2022-02-22 10:28:49
4172,34.047173,-118.346664,-4.0,33,False,136,nan,2022-02-22 10:29:20,2022-02-22 10:27:04
4151,34.044147,-118.296089,255.0,33,True,110,33_575_1,2022-02-22 10:29:20,2022-02-22 10:27:30
8312,34.004494,-118.431885,45.0,33,True,214,33_589_0,2022-02-22 10:29:20,2022-02-22 10:25:46
8136,33.997013,-118.478661,135.0,33,True,84,33_589_0,2022-02-22 10:29:20,2022-02-22 10:27:56
8114,34.027924,-118.390617,56.0,33,True,57,33_593_0,2022-02-22 10:29:20,2022-02-22 10:28:23
4079,34.044395,-118.327751,105.0,33,True,84,33_593_0,2022-02-22 10:29:20,2022-02-22 10:27:56
4191,34.043297,-118.24807,-4.0,33,False,110,nan,2022-02-22 10:29:20,2022-02-22 10:27:30
8274,33.993851,-118.452957,45.0,33,True,293,33_575_1,2022-02-22 10:29:20,2022-02-22 10:24:27
4093,33.993519,-118.454041,225.0,33,True,31,33_574_1,2022-02-22 10:29:20,2022-02-22 10:28:49
8146,34.056992,-118.231216,276.0,33,True,57,33_575_1,2022-02-22 10:29:20,2022-02-22 10:28:23
8303,34.038345,-118.272255,105.0,33,True,57,33_589_0,2022-02-22 10:29:20,2022-02-22 10:28:23
8269,34.057705,-118.236137,105.0,33,True,31,33_589_0,2022-02-22 10:29:20,2022-02-22 10:28:49
8140,34.01178,-118.419365,225.0,33,True,162,33_575_1,2022-02-22 10:29:20,2022-02-22 10:26:38
3984,34.0276179,-118.391701,225.0,33,True,136,33_574_1,2022-02-22 10:29:20,2022-02-22 10:27:04
3985,34.042496,-118.254166,219.0,33,True,31,33_574_1,2022-02-22 10:29:20,2022-02-22 10:28:49
3944,33.994041,-118.476006,220.0,33,True,136,33_593_0,2022-02-22 10:29:20,2022-02-22 10:27:04
3967,34.034248,-118.263832,124.0,33,True,84,33_593_0,2022-02-22 10:29:20,2022-02-22 10:27:56
8299,34.039665,-118.369804,30.0,33,True,34,33_589_0,2022-02-22 10:29:30,2022-02-22 10:28:56
4172,34.047173,-118.346664,-4.0,33,False,139,nan,2022-02-22 10:29:30,2022-02-22 10:27:11
4151,34.044147,-118.296089,255.0,33,True,113,33_575_1,2022-02-22 10:29:30,2022-02-22 10:27:37
8312,34.004494,-118.431885,45.0,33,True,217,33_589_0,2022-02-22 10:29:30,2022-02-22 10:25:53
8136,33.997013,-118.478661,135.0,33,True,87,33_589_0,2022-02-22 10:29:30,2022-02-22 10:28:03
8114,34.027924,-118.390617,56.0,33,True,61,33_593_0,2022-02-22 10:29:30,2022-02-22 10:28:29
4079,34.044395,-118.327751,105.0,33,True,87,33_593_0,2022-02-22 10:29:30,2022-02-22 10:28:03
4191,34.043297,-118.24807,-4.0,33,False,113,nan,2022-02-22 10:29:30,2022-02-22 10:27:37
8274,33.993851,-118.452957,45.0,33,True,296,33_575_1,2022-02-22 10:29:30,2022-02-22 10:24:34
4093,33.993519,-118.454041,225.0,33,True,34,33_574_1,2022-02-22 10:29:30,2022-02-22 10:28:56
8146,34.056992,-118.231216,276.0,33,True,61,33_575_1,2022-02-22 10:29:30,2022-02-22 10:28:29
8303,34.038345,-118.272255,105.0,33,True,61,33_589_0,2022-02-22 10:29:30,2022-02-22 10:28:29
8269,34.057705,-118.236137,105.0,33,True,34,33_589_0,2022-02-22 10:29:30,2022-02-22 10:28:56
8140,34.01178,-118.419365,225.0,33,True,165,33_575_1,2022-02-22 10:29:30,2022-02-22 10:26:45
3984,34.0276179,-118.391701,225.0,33,True,139,33_574_1,2022-02-22 10:29:30,2022-02-22 10:27:11
3985,34.042496,-118.254166,219.0,33,True,34,33_574_1,2022-02-22 10:29:30,2022-02-22 10:28:56
3944,33.994041,-118.476006,220.0,33,True,139,33_593_0,2022-02-22 10:29:30,2022-02-22 10:27:11
3967,34.034248,-118.263832,124.0,33,True,87,33_593_0,2022-02-22 10:29:30,2022-02-22 10:28:03
8299,34.039665,-118.369804,30.0,33,True,52,33_589_0,2022-02-22 10:29:40,2022-02-22 10:28:48
4172,34.047173,-118.346664,-4.0,33,False,156,nan,2022-02-22 10:29:40,2022-02-22 10:27:04
4151,34.044147,-118.296089,255.0,33,True,130,33_575_1,2022-02-22 10:29:40,2022-02-22 10:27:30
8312,34.004494,-118.431885,45.0,33,True,235,33_589_0,2022-02-22 10:29:40,2022-02-22 10:25:45
8136,33.997013,-118.478661,135.0,33,True,104,33_589_0,2022-02-22 10:29:40,2022-02-22 10:27:56
8114,34.027924,-118.390617,56.0,33,True,78,33_593_0,2022-02-22 10:29:40,2022-02-22 10:28:22
4079,34.044395,-118.327751,105.0,33,True,104,33_593_0,2022-02-22 10:29:40,2022-02-22 10:27:56
4191,34.043297,-118.24807,-4.0,33,False,130,nan,2022-02-22 10:29:40,2022-02-22 10:27:30
4093,33.993519,-118.454041,225.0,33,True,52,33_574_1,2022-02-22 10:29:40,2022-02-22 10:28:48
8146,34.056992,-118.231216,276.0,33,True,78,33_575_1,2022-02-22 10:29:40,2022-02-22 10:28:22
8303,34.038345,-118.272255,105.0,33,True,78,33_589_0,2022-02-22 10:29:40,2022-02-22 10:28:22
8269,34.057705,-118.236137,105.0,33,True,52,33_589_0,2022-02-22 10:29:40,2022-02-22 10:28:48
8140,34.01178,-118.419365,225.0,33,True,182,33_575_1,2022-02-22 10:29:40,2022-02-22 10:26:38
3984,34.0276179,-118.391701,225.0,33,True,156,33_574_1,2022-02-22 10:29:40,2022-02-22 10:27:04
3985,34.042496,-118.254166,219.0,33,True,52,33_574_1,2022-02-22 10:29:40,2022-02-22 10:28:48
3944,33.994041,-118.476006,220.0,33,True,156,33_593_0,2022-02-22 10:29:40,2022-02-22 10:27:04
3967,34.034248,-118.263832,124.0,33,True,104,33_593_0,2022-02-22 10:29:40,2022-02-22 10:27:56
8299,34.039665,-118.369804,30.0,33,True,55,33_589_0,2022-02-22 10:29:51,2022-02-22 10:28:56
4172,34.047173,-118.346664,-4.0,33,False,160,nan,2022-02-22 10:29:51,2022-02-22 10:27:11
4151,34.044147,-118.296089,255.0,33,True,133,33_575_1,2022-02-22 10:29:51,2022-02-22 10:27:38
8312,34.004494,-118.431885,45.0,33,True,238,33_589_0,2022-02-22 10:29:51,2022-02-22 10:25:53
8136,33.992889,-118.474754,135.0,33,True,3,33_589_0,2022-02-22 10:29:51,2022-02-22 10:29:48
8114,34.027924,-118.390617,56.0,33,True,81,33_593_0,2022-02-22 10:29:51,2022-02-22 10:28:30
4079,34.044395,-118.327751,105.0,33,True,107,33_593_0,2022-02-22 10:29:51,2022-02-22 10:28:04
4191,34.043297,-118.24807,-4.0,33,False,133,nan,2022-02-22 10:29:51,2022-02-22 10:27:38
4093,33.993519,-118.454041,225.0,33,True,55,33_574_1,2022-02-22 10:29:51,2022-02-22 10:28:56
8146,34.056992,-118.231216,276.0,33,True,81,33_575_1,2022-02-22 10:29:51,2022-02-22 10:28:30
8303,34.038345,-118.272255,105.0,33,True,81,33_589_0,2022-02-22 10:29:51,2022-02-22 10:28:30
8269,34.057705,-118.236137,105.0,33,True,55,33_589_0,2022-02-22 10:29:51,2022-02-22 10:28:56
8140,34.006416,-118.428871,235.0,33,True,3,33_575_1,2022-02-22 10:29:51,2022-02-22 10:29:48
3984,34.0276179,-118.391701,225.0,33,True,160,33_574_1,2022-02-22 10:29:51,2022-02-22 10:27:11
3985,34.042496,-118.254166,219.0,33,True,55,33_574_1,2022-02-22 10:29:51,2022-02-22 10:28:56
3944,33.994041,-118.476006,220.0,33,True,160,33_593_0,2022-02-22 10:29:51,2022-02-22 10:27:11
3967,34.034248,-118.263832,124.0,33,True,107,33_593_0,2022-02-22 10:29:51,2022-02-22 10:28:04
8299,34.039665,-118.369804,30.0,33,True,72,33_589_0,2022-02-22 10:30:01,2022-02-22 10:28:49
4172,34.047173,-118.346664,-4.0,33,False,177,nan,2022-02-22 10:30:01,2022-02-22 10:27:04
4151,34.044147,-118.296089,255.0,33,True,150,33_575_1,2022-02-22 10:30:01,2022-02-22 10:27:31
8312,34.004494,-118.431885,45.0,33,True,255,33_589_0,2022-02-22 10:30:01,2022-02-22 10:25:46
8136,33.992889,-118.474754,135.0,33,True,20,33_589_0,2022-02-22 10:30:01,2022-02-22 10:29:41
8114,34.027924,-118.390617,56.0,33,True,98,33_593_0,2022-02-22 10:30:01,2022-02-22 10:28:23
4079,34.044395,-118.327751,105.0,33,True,125,33_593_0,2022-02-22 10:30:01,2022-02-22 10:27:56
4191,34.043297,-118.24807,-4.0,33,False,150,nan,2022-02-22 10:30:01,2022-02-22 10:27:31
4093,33.993519,-118.454041,225.0,33,True,72,33_574_1,2022-02-22 10:30:01,2022-02-22 10:28:49
8146,34.056992,-118.231216,276.0,33,True,98,33_575_1,2022-02-22 10:30:01,2022-02-22 10:28:23
8303,34.038345,-118.272255,105.0,33,True,98,33_589_0,2022-02-22 10:30:01,2022-02-22 10:28:23
8269,34.057705,-118.236137,105.0,33,True,72,33_589_0,2022-02-22 10:30:01,2022-02-22 10:28:49
8140,34.006416,-118.428871,235.0,33,True,20,33_575_1,2022-02-22 10:30:01,2022-02-22 10:29:41
3984,34.0276179,-118.391701,225.0,33,True,177,33_574_1,2022-02-22 10:30:01,2022-02-22 10:27:04
3985,34.042496,-118.254166,219.0,33,True,72,33_574_1,2022-02-22 10:30:01,2022-02-22 10:28:49
3944,33.994041,-118.476006,220.0,33,True,177,33_593_0,2022-02-22 10:30:01,2022-02-22 10:27:04
3967,34.034248,-118.263832,124.0,33,True,125,33_593_0,2022-02-22 10:30:01,2022-02-22 10:27:56
8299,34.039665,-118.369804,30.0,33,True,76,33_589_0,2022-02-22 10:30:11,2022-02-22 10:28:55
4172,34.047173,-118.346664,-4.0,33,False,180,nan,2022-02-22 10:30:11,2022-02-22 10:27:11
4151,34.044147,-118.296089,255.0,33,True,154,33_575_1,2022-02-22 10:30:11,2022-02-22 10:27:37
8312,34.004494,-118.431885,45.0,33,True,259,33_589_0,2022-02-22 10:30:11,2022-02-22 10:25:52
8136,33.992889,-118.474754,135.0,33,True,24,33_589_0,2022-02-22 10:30:11,2022-02-22 10:29:47
8114,34.027924,-118.390617,56.0,33,True,102,33_593_0,2022-02-22 10:30:11,2022-02-22 10:28:29
4079,34.044395,-118.327751,105.0,33,True,128,33_593_0,2022-02-22 10:30:11,2022-02-22 10:28:03
4191,34.043297,-118.24807,-4.0,33,False,154,nan,2022-02-22 10:30:11,2022-02-22 10:27:37
4093,33.993519,-118.454041,225.0,33,True,76,33_574_1,2022-02-22 10:30:11,2022-02-22 10:28:55
8146,34.056992,-118.231216,276.0,33,True,102,33_575_1,2022-02-22 10:30:11,2022-02-22 10:28:29
8303,34.038345,-118.272255,105.0,33,True,102,33_589_0,2022-02-22 10:30:11,2022-02-22 10:28:29
8269,34.057705,-118.236137,105.0,33,True,76,33_589_0,2022-02-22 10:30:11,2022-02-22 10:28:55
