id,route_id,run_id,heading,predictable,longitude,latitude,seconds_since_report,time,time_adjusted
8109,2,2_1114_1,40.0,True,-118.243446,34.060429,48,2021-11-22 11:42:02,2021-11-22 11:41:14
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,241,2021-11-22 11:42:02,2021-11-22 11:38:01
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,160,2021-11-22 11:42:02,2021-11-22 11:39:22
8509,2,2_1114_1,268.0,True,-118.361343,34.098156,76,2021-11-22 11:42:02,2021-11-22 11:40:46
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,76,2021-11-22 11:42:02,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,105,2021-11-22 11:42:02,2021-11-22 11:40:17
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,30,2021-11-22 11:42:13,2021-11-22 11:41:43
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,30,2021-11-22 11:42:13,2021-11-22 11:41:43
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,58,2021-11-22 11:42:13,2021-11-22 11:41:15
8139,2,2_1109_0,300.0,True,-118.264587,34.033615,30,2021-11-22 11:42:13,2021-11-22 11:41:43
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,58,2021-11-22 11:42:13,2021-11-22 11:41:15
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,251,2021-11-22 11:42:13,2021-11-22 11:38:02
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,142,2021-11-22 11:42:13,2021-11-22 11:39:51
8109,2,2_1114_1,40.0,True,-118.243446,34.060429,58,2021-11-22 11:42:13,2021-11-22 11:41:15
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,251,2021-11-22 11:42:13,2021-11-22 11:38:02
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,170,2021-11-22 11:42:13,2021-11-22 11:39:23
8509,2,2_1114_1,255.0,True,-118.363609,34.098103,3,2021-11-22 11:42:13,2021-11-22 11:42:10
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,87,2021-11-22 11:42:13,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,115,2021-11-22 11:42:13,2021-11-22 11:40:18
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,40,2021-11-22 11:42:23,2021-11-22 11:41:43
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,40,2021-11-22 11:42:23,2021-11-22 11:41:43
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,68,2021-11-22 11:42:23,2021-11-22 11:41:15
8139,2,2_1109_0,300.0,True,-118.264587,34.033615,40,2021-11-22 11:42:23,2021-11-22 11:41:43
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,68,2021-11-22 11:42:23,2021-11-22 11:41:15
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,261,2021-11-22 11:42:23,2021-11-22 11:38:02
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,153,2021-11-22 11:42:23,2021-11-22 11:39:50
8109,2,2_1114_1,40.0,True,-118.243446,34.060429,68,2021-11-22 11:42:23,2021-11-22 11:41:15
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,261,2021-11-22 11:42:23,2021-11-22 11:38:02
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,180,2021-11-22 11:42:23,2021-11-22 11:39:23
8509,2,2_1114_1,255.0,True,-118.363609,34.098103,13,2021-11-22 11:42:23,2021-11-22 11:42:10
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,97,2021-11-22 11:42:23,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,126,2021-11-22 11:42:23,2021-11-22 11:40:17
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,48,2021-11-22 11:42:33,2021-11-22 11:41:45
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,48,2021-11-22 11:42:33,2021-11-22 11:41:45
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,76,2021-11-22 11:42:33,2021-11-22 11:41:17
8139,2,2_1109_0,300.0,True,-118.264587,34.033615,48,2021-11-22 11:42:33,2021-11-22 11:41:45
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,76,2021-11-22 11:42:33,2021-11-22 11:41:17
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,269,2021-11-22 11:42:33,2021-11-22 11:38:04
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,160,2021-11-22 11:42:33,2021-11-22 11:39:53
8109,2,2_1114_1,40.0,True,-118.243446,34.060429,76,2021-11-22 11:42:33,2021-11-22 11:41:17
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,269,2021-11-22 11:42:33,2021-11-22 11:38:04
4114,2,2_1109_0,75.0,True,-118.296577,34.098076,188,2021-11-22 11:42:33,2021-11-22 11:39:25
8509,2,2_1114_1,255.0,True,-118.363609,34.098103,21,2021-11-22 11:42:33,2021-11-22 11:42:12
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,105,2021-11-22 11:42:33,2021-11-22 11:40:48
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,133,2021-11-22 11:42:33,2021-11-22 11:40:20
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,60,2021-11-22 11:42:43,2021-11-22 11:41:43
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,60,2021-11-22 11:42:43,2021-11-22 11:41:43
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,88,2021-11-22 11:42:43,2021-11-22 11:41:15
8139,2,2_1114_1,300.0,True,-118.264587,34.033615,60,2021-11-22 11:42:43,2021-11-22 11:41:43
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,88,2021-11-22 11:42:43,2021-11-22 11:41:15
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,282,2021-11-22 11:42:43,2021-11-22 11:38:01
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,173,2021-11-22 11:42:43,2021-11-22 11:39:50
8109,2,2_1114_1,300.0,True,-118.245087,34.061665,6,2021-11-22 11:42:43,2021-11-22 11:42:37
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,282,2021-11-22 11:42:43,2021-11-22 11:38:01
4114,2,2_1109_0,90.0,True,-118.291237,34.098103,6,2021-11-22 11:42:43,2021-11-22 11:42:37
8509,2,2_1114_1,255.0,True,-118.363609,34.098103,33,2021-11-22 11:42:43,2021-11-22 11:42:10
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,117,2021-11-22 11:42:43,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,146,2021-11-22 11:42:43,2021-11-22 11:40:17
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,69,2021-11-22 11:42:53,2021-11-22 11:41:44
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,69,2021-11-22 11:42:53,2021-11-22 11:41:44
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,97,2021-11-22 11:42:53,2021-11-22 11:41:16
8139,2,2_1114_1,300.0,True,-118.264587,34.033615,69,2021-11-22 11:42:53,2021-11-22 11:41:44
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,97,2021-11-22 11:42:53,2021-11-22 11:41:16
8163,2,2_1109_0,90.0,True,-118.326241,34.0979389,290,2021-11-22 11:42:53,2021-11-22 11:38:03
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,181,2021-11-22 11:42:53,2021-11-22 11:39:52
8109,2,2_1114_1,300.0,True,-118.245087,34.061665,14,2021-11-22 11:42:53,2021-11-22 11:42:39
8439,2,2_1109_0,220.0,True,-118.246361,34.05468,290,2021-11-22 11:42:53,2021-11-22 11:38:03
4114,2,2_1109_0,90.0,True,-118.291237,34.098103,14,2021-11-22 11:42:53,2021-11-22 11:42:39
8509,2,2_1114_1,255.0,True,-118.363609,34.098103,41,2021-11-22 11:42:53,2021-11-22 11:42:12
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,125,2021-11-22 11:42:53,2021-11-22 11:40:48
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,154,2021-11-22 11:42:53,2021-11-22 11:40:19
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,81,2021-11-22 11:43:04,2021-11-22 11:41:43
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,81,2021-11-22 11:43:04,2021-11-22 11:41:43
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,109,2021-11-22 11:43:04,2021-11-22 11:41:15
8139,2,2_1114_1,300.0,True,-118.264587,34.033615,81,2021-11-22 11:43:04,2021-11-22 11:41:43
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,109,2021-11-22 11:43:04,2021-11-22 11:41:15
8140,2,2_1111_0,137.0,True,-118.281502,34.093372,193,2021-11-22 11:43:04,2021-11-22 11:39:51
8109,2,2_1114_1,300.0,True,-118.245087,34.061665,26,2021-11-22 11:43:04,2021-11-22 11:42:38
4114,2,2_1109_0,90.0,True,-118.291237,34.098103,26,2021-11-22 11:43:04,2021-11-22 11:42:38
8509,2,2_1114_1,255.0,True,-118.363609,34.098103,54,2021-11-22 11:43:04,2021-11-22 11:42:10
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,138,2021-11-22 11:43:04,2021-11-22 11:40:46
8508,2,2_1113_1,270.0,True,-118.346268,34.098019,166,2021-11-22 11:43:04,2021-11-22 11:40:18
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,89,2021-11-22 11:43:14,2021-11-22 11:41:45
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,89,2021-11-22 11:43:14,2021-11-22 11:41:45
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,117,2021-11-22 11:43:14,2021-11-22 11:41:17
8139,2,2_1114_1,300.0,True,-118.264587,34.033615,89,2021-11-22 11:43:14,2021-11-22 11:41:45
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,117,2021-11-22 11:43:14,2021-11-22 11:41:17
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,7,2021-11-22 11:43:14,2021-11-22 11:43:07
8109,2,2_1114_1,300.0,True,-118.245087,34.061665,35,2021-11-22 11:43:14,2021-11-22 11:42:39
4114,2,2_1109_0,90.0,True,-118.291237,34.098103,35,2021-11-22 11:43:14,2021-11-22 11:42:39
8509,2,2_1114_1,255.0,True,-118.363609,34.098103,62,2021-11-22 11:43:14,2021-11-22 11:42:12
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,146,2021-11-22 11:43:14,2021-11-22 11:40:48
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,7,2021-11-22 11:43:14,2021-11-22 11:43:07
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,104,2021-11-22 11:43:24,2021-11-22 11:41:40
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,104,2021-11-22 11:43:24,2021-11-22 11:41:40
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,132,2021-11-22 11:43:24,2021-11-22 11:41:12
8139,2,2_1114_1,300.0,True,-118.264587,34.033615,104,2021-11-22 11:43:24,2021-11-22 11:41:40
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,132,2021-11-22 11:43:24,2021-11-22 11:41:12
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,21,2021-11-22 11:43:24,2021-11-22 11:43:03
8109,2,2_1114_1,300.0,True,-118.245087,34.061665,49,2021-11-22 11:43:24,2021-11-22 11:42:35
4114,2,2_1109_0,90.0,True,-118.291237,34.098103,49,2021-11-22 11:43:24,2021-11-22 11:42:35
8509,2,2_1114_1,255.0,True,-118.363609,34.098103,77,2021-11-22 11:43:24,2021-11-22 11:42:07
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,160,2021-11-22 11:43:24,2021-11-22 11:40:44
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,21,2021-11-22 11:43:24,2021-11-22 11:43:03
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,115,2021-11-22 11:43:34,2021-11-22 11:41:39
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,115,2021-11-22 11:43:34,2021-11-22 11:41:39
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,143,2021-11-22 11:43:34,2021-11-22 11:41:11
8139,2,2_1114_1,300.0,True,-118.264587,34.033615,115,2021-11-22 11:43:34,2021-11-22 11:41:39
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,143,2021-11-22 11:43:34,2021-11-22 11:41:11
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,32,2021-11-22 11:43:34,2021-11-22 11:43:02
8109,2,2_1114_1,300.0,True,-118.245087,34.061665,60,2021-11-22 11:43:34,2021-11-22 11:42:34
4114,2,2_1109_0,90.0,True,-118.291237,34.098103,60,2021-11-22 11:43:34,2021-11-22 11:42:34
8509,2,2_1114_1,255.0,True,-118.363609,34.098103,88,2021-11-22 11:43:34,2021-11-22 11:42:06
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,171,2021-11-22 11:43:34,2021-11-22 11:40:43
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,32,2021-11-22 11:43:34,2021-11-22 11:43:02
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,122,2021-11-22 11:43:44,2021-11-22 11:41:42
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,122,2021-11-22 11:43:44,2021-11-22 11:41:42
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,150,2021-11-22 11:43:44,2021-11-22 11:41:14
8139,2,2_1114_1,300.0,True,-118.264587,34.033615,122,2021-11-22 11:43:44,2021-11-22 11:41:42
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,150,2021-11-22 11:43:44,2021-11-22 11:41:14
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,39,2021-11-22 11:43:44,2021-11-22 11:43:05
8109,2,2_1114_1,300.0,True,-118.24807,34.064251,12,2021-11-22 11:43:44,2021-11-22 11:43:32
4114,2,2_1109_0,90.0,True,-118.289825,34.098103,12,2021-11-22 11:43:44,2021-11-22 11:43:32
8509,2,2_1114_1,255.0,True,-118.366791,34.098019,11,2021-11-22 11:43:44,2021-11-22 11:43:33
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,178,2021-11-22 11:43:44,2021-11-22 11:40:46
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,39,2021-11-22 11:43:44,2021-11-22 11:43:05
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,131,2021-11-22 11:43:55,2021-11-22 11:41:44
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,131,2021-11-22 11:43:55,2021-11-22 11:41:44
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,159,2021-11-22 11:43:55,2021-11-22 11:41:16
8139,2,2_1114_1,300.0,True,-118.264587,34.033615,131,2021-11-22 11:43:55,2021-11-22 11:41:44
8136,2,2_1113_1,285.0,True,-118.424248,34.080502,159,2021-11-22 11:43:55,2021-11-22 11:41:16
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,49,2021-11-22 11:43:55,2021-11-22 11:43:06
8109,2,2_1114_1,300.0,True,-118.24807,34.064251,21,2021-11-22 11:43:55,2021-11-22 11:43:34
4114,2,2_1109_0,90.0,True,-118.289825,34.098103,21,2021-11-22 11:43:55,2021-11-22 11:43:34
8509,2,2_1114_1,255.0,True,-118.366791,34.098019,21,2021-11-22 11:43:55,2021-11-22 11:43:34
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,188,2021-11-22 11:43:55,2021-11-22 11:40:47
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,49,2021-11-22 11:43:55,2021-11-22 11:43:06
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,142,2021-11-22 11:44:05,2021-11-22 11:41:43
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,142,2021-11-22 11:44:05,2021-11-22 11:41:43
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,170,2021-11-22 11:44:05,2021-11-22 11:41:15
8139,2,2_1114_1,220.0,True,-118.265373,34.033451,5,2021-11-22 11:44:05,2021-11-22 11:44:00
8136,2,2_1113_1,225.0,True,-118.438995,34.078548,5,2021-11-22 11:44:05,2021-11-22 11:44:00
8163,2,2_1109_0,90.0,True,-118.309593,34.098019,5,2021-11-22 11:44:05,2021-11-22 11:44:00
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,60,2021-11-22 11:44:05,2021-11-22 11:43:05
8109,2,2_1114_1,300.0,True,-118.248955,34.065022,5,2021-11-22 11:44:05,2021-11-22 11:44:00
8439,2,2_1109_0,210.0,True,-118.254295,34.046043,5,2021-11-22 11:44:05,2021-11-22 11:44:00
4114,2,2_1109_0,90.0,True,-118.289825,34.098103,32,2021-11-22 11:44:05,2021-11-22 11:43:33
8509,2,2_1114_1,225.0,True,-118.369118,34.097305,5,2021-11-22 11:44:05,2021-11-22 11:44:00
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,199,2021-11-22 11:44:05,2021-11-22 11:40:46
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,60,2021-11-22 11:44:05,2021-11-22 11:43:05
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,152,2021-11-22 11:44:15,2021-11-22 11:41:43
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,152,2021-11-22 11:44:15,2021-11-22 11:41:43
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,180,2021-11-22 11:44:15,2021-11-22 11:41:15
8139,2,2_1114_1,220.0,True,-118.265373,34.033451,15,2021-11-22 11:44:15,2021-11-22 11:44:00
8136,2,2_1113_1,225.0,True,-118.438995,34.078548,15,2021-11-22 11:44:15,2021-11-22 11:44:00
8163,2,2_1109_0,90.0,True,-118.309593,34.098019,15,2021-11-22 11:44:15,2021-11-22 11:44:00
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,69,2021-11-22 11:44:15,2021-11-22 11:43:06
8109,2,2_1114_1,300.0,True,-118.248955,34.065022,15,2021-11-22 11:44:15,2021-11-22 11:44:00
8439,2,2_1109_0,210.0,True,-118.254295,34.046043,15,2021-11-22 11:44:15,2021-11-22 11:44:00
4114,2,2_1109_0,90.0,True,-118.289825,34.098103,42,2021-11-22 11:44:15,2021-11-22 11:43:33
8509,2,2_1114_1,225.0,True,-118.369118,34.097305,15,2021-11-22 11:44:15,2021-11-22 11:44:00
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,208,2021-11-22 11:44:15,2021-11-22 11:40:47
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,69,2021-11-22 11:44:15,2021-11-22 11:43:06
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,162,2021-11-22 11:44:25,2021-11-22 11:41:43
8133,2,2_1113_1,270.0,True,-118.295822,34.098186,162,2021-11-22 11:44:25,2021-11-22 11:41:43
8513,2,2_1114_1,270.0,True,-118.338203,34.098076,190,2021-11-22 11:44:25,2021-11-22 11:41:15
8139,2,2_1114_1,220.0,True,-118.265373,34.033451,25,2021-11-22 11:44:25,2021-11-22 11:44:00
8136,2,2_1113_1,225.0,True,-118.438995,34.078548,25,2021-11-22 11:44:25,2021-11-22 11:44:00
8163,2,2_1109_0,90.0,True,-118.309593,34.098019,25,2021-11-22 11:44:25,2021-11-22 11:44:00
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,80,2021-11-22 11:44:25,2021-11-22 11:43:05
8109,2,2_1114_1,300.0,True,-118.248955,34.065022,25,2021-11-22 11:44:25,2021-11-22 11:44:00
8439,2,2_1109_0,210.0,True,-118.254295,34.046043,25,2021-11-22 11:44:25,2021-11-22 11:44:00
4114,2,2_1109_0,90.0,True,-118.289825,34.098103,52,2021-11-22 11:44:25,2021-11-22 11:43:33
8509,2,2_1114_1,225.0,True,-118.369118,34.097305,25,2021-11-22 11:44:25,2021-11-22 11:44:00
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,219,2021-11-22 11:44:25,2021-11-22 11:40:46
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,80,2021-11-22 11:44:25,2021-11-22 11:43:05
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,173,2021-11-22 11:44:35,2021-11-22 11:41:42
8133,2,2_1113_1,270.0,True,-118.300316,34.098213,9,2021-11-22 11:44:35,2021-11-22 11:44:26
8513,2,2_1114_1,270.0,True,-118.34407,34.098076,9,2021-11-22 11:44:35,2021-11-22 11:44:26
8139,2,2_1114_1,220.0,True,-118.265373,34.033451,36,2021-11-22 11:44:35,2021-11-22 11:43:59
8136,2,2_1113_1,225.0,True,-118.438995,34.078548,36,2021-11-22 11:44:35,2021-11-22 11:43:59
8163,2,2_1109_0,90.0,True,-118.309593,34.098019,36,2021-11-22 11:44:35,2021-11-22 11:43:59
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,90,2021-11-22 11:44:35,2021-11-22 11:43:05
8109,2,2_1114_1,300.0,True,-118.248955,34.065022,36,2021-11-22 11:44:35,2021-11-22 11:43:59
8439,2,2_1109_0,210.0,True,-118.254295,34.046043,36,2021-11-22 11:44:35,2021-11-22 11:43:59
4114,2,2_1109_0,90.0,True,-118.289825,34.098103,62,2021-11-22 11:44:35,2021-11-22 11:43:33
8509,2,2_1114_1,225.0,True,-118.369118,34.097305,36,2021-11-22 11:44:35,2021-11-22 11:43:59
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,229,2021-11-22 11:44:35,2021-11-22 11:40:46
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,90,2021-11-22 11:44:35,2021-11-22 11:43:05
6055,2,2_1113_1,259.0,True,-118.446831,34.063259,183,2021-11-22 11:44:46,2021-11-22 11:41:43
8133,2,2_1113_1,270.0,True,-118.300316,34.098213,19,2021-11-22 11:44:46,2021-11-22 11:44:27
8513,2,2_1114_1,270.0,True,-118.34407,34.098076,19,2021-11-22 11:44:46,2021-11-22 11:44:27
8139,2,2_1114_1,220.0,True,-118.265373,34.033451,46,2021-11-22 11:44:46,2021-11-22 11:44:00
8136,2,2_1113_1,225.0,True,-118.438995,34.078548,46,2021-11-22 11:44:46,2021-11-22 11:44:00
8163,2,2_1109_0,90.0,True,-118.309593,34.098019,46,2021-11-22 11:44:46,2021-11-22 11:44:00
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,101,2021-11-22 11:44:46,2021-11-22 11:43:05
8109,2,2_1114_1,300.0,True,-118.248955,34.065022,46,2021-11-22 11:44:46,2021-11-22 11:44:00
8439,2,2_1109_0,210.0,True,-118.254295,34.046043,46,2021-11-22 11:44:46,2021-11-22 11:44:00
4114,2,2_1109_0,90.0,True,-118.289825,34.098103,73,2021-11-22 11:44:46,2021-11-22 11:43:33
8509,2,2_1114_1,225.0,True,-118.369118,34.097305,46,2021-11-22 11:44:46,2021-11-22 11:44:00
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,240,2021-11-22 11:44:46,2021-11-22 11:40:46
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,101,2021-11-22 11:44:46,2021-11-22 11:43:05
6055,2,2_1109_0,106.0,True,-118.446762,34.063618,8,2021-11-22 11:44:56,2021-11-22 11:44:48
8133,2,2_1113_1,270.0,True,-118.300316,34.098213,35,2021-11-22 11:44:56,2021-11-22 11:44:21
8513,2,2_1114_1,255.0,True,-118.34597,34.098019,8,2021-11-22 11:44:56,2021-11-22 11:44:48
8139,2,2_1114_1,220.0,True,-118.265373,34.033451,62,2021-11-22 11:44:56,2021-11-22 11:43:54
8136,2,2_1113_1,225.0,True,-118.438995,34.078548,62,2021-11-22 11:44:56,2021-11-22 11:43:54
8163,2,2_1109_0,90.0,True,-118.309593,34.098019,62,2021-11-22 11:44:56,2021-11-22 11:43:54
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,116,2021-11-22 11:44:56,2021-11-22 11:43:00
8109,2,2_1114_1,300.0,True,-118.248955,34.065022,62,2021-11-22 11:44:56,2021-11-22 11:43:54
8439,2,2_1109_0,210.0,True,-118.254295,34.046043,62,2021-11-22 11:44:56,2021-11-22 11:43:54
4114,2,2_1109_0,90.0,True,-118.289825,34.098103,89,2021-11-22 11:44:56,2021-11-22 11:43:27
8509,2,2_1114_1,225.0,True,-118.369118,34.097305,62,2021-11-22 11:44:56,2021-11-22 11:43:54
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,255,2021-11-22 11:44:56,2021-11-22 11:40:41
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,116,2021-11-22 11:44:56,2021-11-22 11:43:00
6055,2,2_1109_0,106.0,True,-118.446762,34.063618,13,2021-11-22 11:45:06,2021-11-22 11:44:53
8133,2,2_1113_1,270.0,True,-118.300316,34.098213,39,2021-11-22 11:45:06,2021-11-22 11:44:27
8513,2,2_1114_1,255.0,True,-118.34597,34.098019,13,2021-11-22 11:45:06,2021-11-22 11:44:53
8139,2,2_1114_1,220.0,True,-118.265373,34.033451,66,2021-11-22 11:45:06,2021-11-22 11:44:00
8136,2,2_1113_1,225.0,True,-118.438995,34.078548,66,2021-11-22 11:45:06,2021-11-22 11:44:00
8163,2,2_1109_0,90.0,True,-118.309593,34.098019,66,2021-11-22 11:45:06,2021-11-22 11:44:00
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,121,2021-11-22 11:45:06,2021-11-22 11:43:05
8109,2,2_1114_1,300.0,True,-118.248955,34.065022,66,2021-11-22 11:45:06,2021-11-22 11:44:00
8439,2,2_1109_0,210.0,True,-118.254295,34.046043,66,2021-11-22 11:45:06,2021-11-22 11:44:00
4114,2,2_1109_0,90.0,True,-118.289825,34.098103,93,2021-11-22 11:45:06,2021-11-22 11:43:33
8509,2,2_1114_1,225.0,True,-118.369118,34.097305,66,2021-11-22 11:45:06,2021-11-22 11:44:00
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,260,2021-11-22 11:45:06,2021-11-22 11:40:46
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,121,2021-11-22 11:45:06,2021-11-22 11:43:05
6055,2,2_1109_0,106.0,True,-118.446762,34.063618,23,2021-11-22 11:45:16,2021-11-22 11:44:53
8133,2,2_1113_1,270.0,True,-118.300316,34.098213,50,2021-11-22 11:45:16,2021-11-22 11:44:26
8513,2,2_1114_1,255.0,True,-118.34597,34.098019,23,2021-11-22 11:45:16,2021-11-22 11:44:53
8139,2,2_1114_1,220.0,True,-118.265373,34.033451,77,2021-11-22 11:45:16,2021-11-22 11:43:59
8136,2,2_1113_1,225.0,True,-118.438995,34.078548,77,2021-11-22 11:45:16,2021-11-22 11:43:59
8163,2,2_1109_0,90.0,True,-118.309593,34.098019,77,2021-11-22 11:45:16,2021-11-22 11:43:59
8140,2,2_1111_0,152.0,True,-118.277107,34.089825,131,2021-11-22 11:45:16,2021-11-22 11:43:05
8109,2,2_1114_1,300.0,True,-118.248955,34.065022,77,2021-11-22 11:45:16,2021-11-22 11:43:59
8439,2,2_1109_0,210.0,True,-118.254295,34.046043,76,2021-11-22 11:45:16,2021-11-22 11:44:00
4114,2,2_1109_0,90.0,True,-118.289825,34.098103,103,2021-11-22 11:45:16,2021-11-22 11:43:33
8509,2,2_1114_1,225.0,True,-118.369118,34.097305,76,2021-11-22 11:45:16,2021-11-22 11:44:00
5648,2,2_1111_0,30.0,True,-118.410088,34.0830879,270,2021-11-22 11:45:16,2021-11-22 11:40:46
8508,2,2_1113_1,255.0,True,-118.35302,34.098049,131,2021-11-22 11:45:16,2021-11-22 11:43:05
6055,2,2_1109_0,106.0,True,-118.446762,34.063618,33,2021-11-22 11:45:26,2021-11-22 11:44:53
8133,2,2_1113_1,270.0,True,-118.300316,34.098213,60,2021-11-22 11:45:26,2021-11-22 11:44:26
8513,2,2_1114_1,255.0,True,-118.34597,34.098019,33,2021-11-22 11:45:26,2021-11-22 11:44:53
